Domain ascore,Domain score,Domain trust score,Domain,Backlinks,IP Address,Country,First seen,Last seen
73,46,52,gamer.com.tw,27,104.17.127.66,us,2017-07-02,2018-11-21
73,45,51,earthsky.org,21,192.124.249.106,us,2015-06-06,2018-11-21
73,36,39,supereva.it,7,13.32.14.32,us,2017-09-08,2018-11-20
73,44,52,bittorrent.com,114,104.197.185.116,us,2016-04-10,2018-11-21
73,41,48,dd-wrt.com,53,185.84.6.126,ch,2017-03-22,2018-11-22
73,38,47,sharpschool.com,19,155.254.144.209,us,2017-09-28,2018-10-21
73,43,51,alarabiya.net,1,69.172.201.247,us,2017-10-12,2018-10-21
73,43,49,uaf.edu,2,137.229.115.76,us,2017-11-04,2018-09-16
73,45,51,st-andrews.ac.uk,15,138.251.206.94,gb,2017-08-04,2018-11-22
73,44,49,bps.org.uk,3,192.0.78.12,us,2018-10-21,2018-11-20
73,40,44,awardspace.com,3,185.176.43.31,bg,2017-10-03,2018-11-19
73,51,56,invisionapp.com,21,18.233.46.175,us,2017-11-24,2018-11-21
73,47,52,arrow.com,85,23.72.34.142,us,2017-12-10,2018-11-20
73,42,46,flickriver.com,1,184.73.166.62,us,2018-10-24,2018-11-18
73,49,55,bandsintown.com,3,35.173.5.91,us,2018-09-02,2018-11-10
73,44,51,creditcards.com,16,66.219.46.73,us,2016-07-13,2018-11-21
73,40,46,celebuzz.com,32,104.16.179.9,us,2016-04-11,2018-11-20
73,41,49,wsbtv.com,7,205.251.219.65,us,2017-05-22,2018-11-20
73,47,53,securityweek.com,7,104.25.236.100,us,2018-04-25,2018-11-21
73,43,48,crowdfunder.co.uk,33,88.150.141.83,gb,2018-04-27,2018-11-22
73,41,47,xatakamovil.com,807,13.32.223.182,us,2013-06-25,2018-11-21
73,41,47,reverso.net,6,195.154.183.13,fr,2015-01-28,2018-11-20
73,45,50,moo.com,1,151.101.250.26,us,2018-11-21,2018-11-21
73,46,52,brainpickings.org,346,70.32.96.210,us,2016-12-25,2018-11-22
73,44,50,manchestereveningnews.co.uk,37,23.35.96.224,us,2017-02-05,2018-11-21
73,21,26,scientific-programs.org,2,81.169.145.160,de,2018-09-22,2018-10-02
73,47,53,nmap.org,169,45.33.49.119,us,2016-02-04,2018-11-21
73,44,50,appadvice.com,559,104.25.11.111,us,2013-06-24,2018-11-22
73,43,50,avid.com,14,255.255.255.255,,2017-04-23,2018-11-21
73,48,54,memory-alpha.org,1,199.27.76.131,de,2014-10-04,2018-11-11
73,48,55,bazaarvoice.com,1,216.70.94.173,us,2017-11-13,2018-11-16
73,42,46,polskieradio.pl,12,195.245.217.50,pl,2016-04-12,2018-11-20
73,42,48,ghacks.net,563,104.25.211.34,us,2017-01-21,2018-11-21
73,36,42,timetoast.com,7,45.79.144.131,us,2017-04-26,2018-11-21
73,42,45,spektrum.de,743,144.76.166.189,de,2017-08-29,2018-11-21
73,41,48,porch.com,3,107.178.243.140,us,2018-05-31,2018-10-03
73,46,53,marieclaire.com,24,151.101.200.200,us,2016-09-15,2018-11-21
73,43,49,okfn.org,210,104.25.40.21,us,2017-04-22,2018-11-21
73,45,52,good.is,295,104.25.191.16,us,2014-11-15,2018-11-21
73,38,45,1up.com,193,104.96.221.139,us,2015-02-22,2018-11-22
73,43,45,naszemiasto.pl,4,195.8.99.2,pl,2017-07-19,2018-11-11
73,43,48,ulule.com,386,104.20.66.212,us,2016-09-12,2018-11-21
73,40,46,tvnet.lv,7,159.148.168.117,lv,2018-06-07,2018-11-20
73,25,32,100webspace.net,10788,198.23.57.32,us,2017-07-02,2018-11-22
73,38,42,smzdm.com,1055,111.13.147.241,cn,2017-06-02,2018-11-22
73,44,51,grist.org,50,192.0.79.32,us,2018-06-06,2018-11-21
73,45,51,kaspersky.ru,8,4.59.181.226,us,2017-12-18,2018-11-18
73,42,47,debian.net,41,185.73.44.171,gb,2017-10-19,2018-11-21
73,40,48,ecowatch.com,75,151.101.33.68,us,2016-02-05,2018-11-21
73,43,48,ulb.ac.be,3,164.15.59.205,be,2018-11-10,2018-11-21
73,39,41,interq.or.jp,10,150.95.255.199,jp,2018-06-04,2018-11-21
73,38,44,developpez.com,248,87.98.130.52,fr,2017-04-18,2018-11-21
73,46,54,bna.com,17,255.255.255.255,,2016-12-30,2018-11-21
73,46,52,gitbooks.io,13,107.170.1.165,us,2017-06-19,2018-11-21
73,40,44,bravehost.com,15,69.90.25.112,ca,2018-03-01,2018-11-21
73,44,50,moneysavingexpert.com,1,104.20.91.239,us,2018-06-09,2018-09-16
73,40,45,swagbucks.com,18,94.31.29.248,gb,2014-11-18,2018-11-20
73,46,52,edelman.com,2,98.129.229.224,us,2017-11-01,2018-11-04
73,48,52,ntv.co.jp,3,121.95.99.61,jp,2017-04-23,2018-11-19
73,45,48,kitco.com,2,38.108.81.33,us,2017-05-20,2018-11-17
73,43,50,salvationarmy.org,4,207.47.75.11,us,2013-10-06,2018-11-18
73,40,46,unb.ca,2,131.202.1.94,ca,2018-09-04,2018-11-20
73,42,46,netzpolitik.org,408,148.251.192.184,de,2016-02-11,2018-11-22
73,41,45,hln.be,34,23.72.48.231,us,2016-10-25,2018-11-19
73,45,44,wifeo.com,167,194.146.225.153,fr,2017-05-17,2018-11-21
73,42,47,hokudai.ac.jp,9,133.50.170.213,jp,2017-09-09,2018-11-21
73,52,57,sendgrid.com,6,198.11.242.10,us,2016-12-09,2018-11-20
73,47,53,benchmarkemail.com,7,66.114.49.210,us,2018-09-21,2018-11-20
73,51,56,advogato.org,1,67.211.37.111,us,2017-05-27,2018-09-10
73,44,49,napster.com,3,104.18.131.189,us,2018-09-18,2018-10-28
73,50,55,gnupg.org,9,217.69.76.57,de,2017-07-02,2018-11-20
73,50,55,alwaysdata.net,19,185.31.40.13,fr,2017-07-06,2018-11-19
73,42,49,tvline.com,2,192.0.79.32,us,2018-10-26,2018-11-08
73,33,37,kazeo.com,4,212.83.152.79,fr,2017-10-24,2018-10-26
73,52,57,twilio.com,14,174.129.253.75,us,2014-11-16,2018-11-20
73,42,47,webring.org,22,45.33.72.54,us,2017-09-23,2018-11-21
73,42,48,uba.ar,2887,157.92.168.30,ar,2017-10-25,2018-11-22
73,42,47,pinknews.co.uk,57,104.20.39.106,us,2017-07-10,2018-11-21
73,56,44,macotakara.jp,27,157.14.16.10,jp,2015-01-22,2018-11-21
73,37,44,sport.es,115,188.165.218.46,fr,2017-05-11,2018-11-21
73,40,47,middlebury.edu,79,140.233.2.114,us,2015-01-22,2018-11-21
73,40,45,1111.com.tw,3,202.153.190.10,tw,2018-03-16,2018-10-21
73,44,50,computerworlduk.com,46,104.16.0.80,us,2017-10-14,2018-11-21
73,40,45,uniroma2.it,49,160.80.198.217,it,2017-01-17,2018-11-12
73,52,58,jotform.us,1,23.81.71.156,us,2018-04-10,2018-10-21
73,41,47,auth.gr,320,155.207.1.136,gr,2017-04-25,2018-11-22
73,41,49,housebeautiful.com,33,151.101.32.155,us,2016-09-15,2018-11-21
73,29,36,grou.ps,4,83.149.67.210,nl,2018-05-22,2018-11-20
73,43,48,toyokeizai.net,4,202.238.151.52,jp,2018-01-08,2018-11-19
73,47,53,khronos.org,24,104.236.24.254,us,2016-02-07,2018-11-21
73,43,50,depaul.edu,37,140.192.30.226,us,2017-04-27,2018-11-20
73,39,45,lomography.com,634,5.9.114.4,de,2015-01-28,2018-11-22
73,40,45,yankodesign.com,14350,50.28.66.157,us,2016-04-10,2018-11-22
73,30,38,conservapedia.com,408,96.127.163.10,us,2018-04-08,2018-11-22
73,49,55,mint.com,33,104.237.136.113,us,2017-01-21,2018-11-21
73,54,59,sdpnoticias.com,26,104.20.0.23,us,2018-02-23,2018-11-20
73,41,49,louisville.edu,10,136.165.99.251,us,2017-11-26,2018-11-21
73,46,53,syfy.com,829,104.81.48.116,us,2017-07-17,2018-11-21
73,46,50,auone.jp,16,54.64.190.24,jp,2018-04-02,2018-11-21
73,46,52,healthgrades.com,1,52.85.131.219,us,2017-10-20,2018-10-05
73,44,50,hmc.edu,18,66.33.205.47,us,2016-12-05,2018-11-18
73,52,47,locaweb.com.br,2,186.202.9.10,br,2018-05-04,2018-10-24
73,38,44,uva.es,1,157.88.18.97,es,2017-08-12,2018-09-21
73,44,52,minecraftforum.net,413,52.205.52.79,us,2017-04-28,2018-11-22
73,42,49,designsponge.com,1690,50.57.214.143,us,2013-06-28,2018-11-22
73,41,43,leiphone.com,1541,183.3.223.253,cn,2013-12-11,2018-11-22
73,33,38,sport.pl,2,80.252.0.148,pl,2018-05-25,2018-11-17
73,52,58,vhx.tv,66,23.21.91.223,us,2015-05-24,2018-11-22
73,43,51,tulsaworld.com,1,192.104.183.109,us,2018-10-12,2018-10-12
73,45,51,discover.com,4,104.96.231.33,us,2017-06-23,2018-11-20
73,43,49,asiaone.com,46,72.21.92.20,us,2015-02-27,2018-11-21
73,47,53,upworthy.com,14,199.27.76.143,de,2013-12-20,2018-10-14
73,46,52,wri.org,1,199.167.76.78,us,2017-09-03,2018-11-21
73,42,50,mcall.com,32,151.101.32.204,us,2015-02-03,2018-11-22
73,40,46,antaranews.com,5,183.182.92.155,id,2018-08-17,2018-11-21
73,47,53,vanillaforums.com,125,104.17.119.180,us,2014-01-19,2018-11-21
73,38,43,dhnet.be,29,81.246.65.145,be,2017-05-14,2018-11-20
73,45,50,01net.com,267,5.39.60.82,fr,2016-12-20,2018-11-21
73,43,49,macobserver.com,1297,64.131.67.63,us,2013-06-25,2018-11-21
73,50,54,elgg.org,2,140.211.15.97,us,2017-05-02,2018-10-02
73,42,50,the-scientist.com,13,216.223.155.116,ca,2016-12-22,2018-11-21
73,46,46,beck.de,1,91.216.243.23,de,2017-10-22,2018-10-10
73,38,42,ideal.es,7,23.220.96.131,us,2017-09-11,2018-10-08
73,42,49,grantland.com,20,192.0.66.2,us,2018-05-24,2018-11-21
73,43,45,zoznam.sk,1283,188.165.225.107,fr,2017-05-30,2018-11-22
73,43,50,huffpost.com,178,152.195.54.95,us,2018-06-07,2018-11-21
73,42,50,therealdeal.com,5,96.127.174.54,us,2017-05-01,2018-11-19
73,36,41,in.gr,31,213.133.127.245,de,2017-08-19,2018-11-21
73,43,49,sott.net,251,104.25.247.4,us,2015-07-31,2018-11-21
73,39,46,play-asia.com,8,69.172.200.121,us,2017-06-23,2018-11-20
73,36,41,capital.bg,28,193.194.140.2,bg,2017-09-07,2018-11-20
73,42,49,slashfilm.com,1776,104.25.163.99,us,2016-02-06,2018-11-22
73,42,50,app.com,91,151.101.250.62,us,2017-03-17,2018-11-22
73,47,53,thinglink.com,15,34.243.108.194,ie,2017-08-07,2018-11-20
73,45,52,nbcbayarea.com,175,23.79.32.29,us,2015-01-27,2018-11-22
73,43,49,reading.ac.uk,1,134.225.1.78,gb,2017-02-11,2018-10-25
73,42,47,unifi.it,14,150.217.35.25,it,2018-03-04,2018-11-21
73,43,51,macfound.org,36,104.130.217.194,us,2017-04-26,2018-11-22
73,53,59,apracticalwedding.com,11,104.196.146.229,us,2017-06-24,2018-11-21
73,43,49,atavist.com,21,54.163.244.157,us,2017-08-13,2018-11-20
73,42,48,upf.edu,1311,84.89.139.53,es,2014-11-17,2018-11-21
73,50,53,agilebits.com,1,173.203.41.246,us,2017-07-26,2018-11-04
73,43,49,walesonline.co.uk,70,104.107.168.213,us,2017-01-21,2018-11-20
73,40,48,eslgaming.com,7,193.41.200.17,de,2018-08-26,2018-11-15
73,36,39,mforos.com,2309,104.24.25.35,us,2017-06-17,2018-11-22
73,46,53,politico.eu,4,35.177.252.12,gb,2018-03-23,2018-11-19
73,41,42,windfinder.com,5,66.6.33.22,us,2017-10-29,2018-10-22
73,41,46,twittercounter.com,3,104.27.57.96,us,2017-05-02,2018-11-11
73,39,45,documentfoundation.org,31,89.238.68.161,de,2015-01-18,2018-11-21
73,46,51,drdobbs.com,11,192.155.48.108,us,2014-04-22,2018-11-21
73,42,44,homes.com,19,162.255.161.129,us,2018-07-11,2018-11-22
73,39,44,spoonflower.com,91,173.236.139.42,us,2017-06-25,2018-11-21
73,41,48,break.com,77,216.69.227.70,us,2013-10-08,2018-11-20
73,47,52,synology.com,1,143.204.83.52,us,2018-09-30,2018-10-02
73,45,48,hs.fi,3,13.33.241.110,us,2017-02-23,2018-10-17
73,43,49,ucc.ie,1266,143.239.1.153,ie,2017-10-22,2018-11-22
73,41,47,uw.edu.pl,10,193.0.102.133,pl,2017-08-17,2018-10-08
73,44,51,smartbrief.com,7,72.32.59.21,us,2017-02-21,2018-10-29
73,28,35,bucketlist.org,40,104.131.131.76,us,2016-12-22,2018-11-21
73,41,48,ucpress.edu,2,54.213.111.49,us,2018-05-28,2018-11-20
73,43,44,sinaapp.com,2337,202.108.35.226,cn,2017-06-30,2018-11-21
73,44,51,ushmm.org,3,52.85.101.39,us,2018-06-23,2018-10-25
73,43,52,discoveryeducation.com,15,204.246.120.160,us,2017-06-30,2018-11-21
73,42,49,mystatesman.com,40,192.0.78.13,us,2016-07-27,2018-11-21
73,44,50,zenhabits.net,18,70.32.72.101,us,2016-10-13,2018-11-21
73,45,51,dlink.com,1,34.215.227.64,us,2018-11-21,2018-11-21
73,45,51,trust.org,28,54.165.160.6,us,2017-07-15,2018-11-20
73,43,48,aau.dk,45,130.225.63.3,dk,2017-09-13,2018-11-21
73,43,47,domain.com.au,23,104.92.4.168,us,2017-04-24,2018-11-21
73,55,59,shindanmaker.com,1,52.199.153.96,jp,2017-12-10,2018-11-21
73,39,45,cloudaccess.net,7,199.116.77.199,us,2018-04-17,2018-11-20
73,38,41,lupa.cz,208,91.213.160.123,cz,2016-09-01,2018-11-21
73,42,48,liverpoolecho.co.uk,100,23.75.178.85,us,2016-09-26,2018-11-21
73,40,47,journaldemontreal.com,160,23.54.19.128,us,2017-06-21,2018-11-21
73,40,46,ifmo.ru,10,77.234.215.131,ru,2016-11-23,2018-11-21
73,41,47,uc.pt,27,193.137.200.156,pt,2016-12-28,2018-11-21
73,43,49,uct.ac.za,4,137.158.160.134,za,2018-03-18,2018-11-18
73,45,52,destructoid.com,1963,104.20.38.69,us,2013-06-24,2018-11-22
73,42,48,uchile.cl,2765,200.89.79.133,cl,2017-10-11,2018-11-22
73,47,53,dmnews.com,6,52.5.215.29,us,2018-07-20,2018-11-19
73,50,50,majestic.com,20,212.74.44.140,gb,2017-06-02,2018-11-20
73,43,50,edf.org,4,50.56.53.41,us,2016-10-06,2018-11-19
73,42,47,accaglobal.com,4,192.0.78.12,us,2017-09-12,2018-11-19
73,54,58,whoishostingthis.com,31,104.24.10.105,us,2016-02-04,2018-11-19
73,41,45,tfm.co.jp,17,121.94.171.128,jp,2017-04-07,2018-11-21
73,40,46,ufpr.br,6,200.17.209.129,br,2015-02-18,2018-10-28
73,43,46,zju.edu.cn,2,210.32.158.89,cn,2018-06-01,2018-10-11
73,45,52,scotusblog.com,4,107.6.139.226,us,2017-06-14,2018-11-16
73,41,47,harpers.org,4,54.243.234.21,us,2017-10-28,2018-11-04
73,44,48,clicrbs.com.br,206,23.111.132.237,us,2017-01-19,2018-11-21
73,40,43,lenovo.com.cn,5,139.217.21.181,cn,2018-08-14,2018-11-17
73,48,54,duolingo.com,7,52.205.150.188,us,2018-08-17,2018-11-21
73,41,49,dwell.com,14,34.209.221.224,us,2013-09-09,2018-11-19
73,39,43,x10.mx,4,198.91.81.3,us,2017-07-14,2018-11-18
73,39,47,staradvertiser.com,30,34.207.27.95,us,2017-09-15,2018-11-21
73,41,47,gold.ac.uk,29,158.223.1.108,gb,2016-08-31,2018-11-20
73,41,49,mprnews.org,274,104.154.106.123,us,2016-12-30,2018-11-21
73,43,51,ktla.com,1,192.0.79.32,us,2018-10-13,2018-11-03
73,44,50,dailyrecord.co.uk,25,23.32.174.71,us,2017-01-28,2018-11-21
73,40,47,4gamer.net,724,61.215.215.33,jp,2016-02-07,2018-11-21
73,36,43,ldblog.jp,5,125.6.146.14,jp,2017-04-02,2018-11-07
73,42,49,heraldtribune.com,37,130.211.131.207,us,2017-04-24,2018-11-21
73,46,53,nbcwashington.com,33,23.220.52.12,us,2015-10-20,2018-11-21
73,46,54,pantheonsite.io,4,23.185.0.1,us,2018-06-13,2018-11-20
73,48,53,toptal.com,13,104.196.71.52,us,2016-12-30,2018-11-21
73,43,48,noupe.com,22,85.10.213.68,de,2015-07-01,2018-11-20
73,41,48,hellogiggles.com,422,52.84.122.87,us,2015-02-04,2018-11-22
73,38,44,n4g.com,84,104.20.205.36,us,2016-05-27,2018-11-20
73,46,52,jisc.ac.uk,99764,143.204.101.23,us,2017-06-09,2018-11-22
73,49,49,url.com.tw,6,211.72.204.233,tw,2017-10-28,2018-11-21
73,43,50,dslreports.com,120,64.91.255.98,us,2015-02-03,2018-11-21
73,52,56,scotch.io,20,104.20.13.120,us,2018-09-16,2018-11-21
73,45,49,telekom.com,4,78.137.99.125,de,2017-06-20,2018-10-06
73,42,50,stripes.com,128,168.62.172.6,us,2014-11-18,2018-11-21
73,24,28,cadcamoffices.co.uk,8,46.37.175.148,gb,2017-06-29,2018-11-22
73,50,54,zurb.com,1,104.20.4.2,us,2017-09-19,2018-11-17
73,37,43,lewrockwell.com,16,104.25.93.119,us,2017-05-18,2018-11-21
73,43,49,tvnz.co.nz,9,103.231.156.164,nz,2017-09-19,2018-10-24
73,41,48,toucharcade.com,442,192.124.249.4,us,2013-07-04,2018-11-22
73,40,46,natalie.mu,6,54.92.79.40,jp,2018-06-08,2018-11-17
73,41,44,pc6.com,1,222.186.183.231,cn,2018-08-24,2018-08-28
73,41,49,crunchyroll.com,569,104.20.19.239,us,2013-07-15,2018-11-21
73,41,46,on.net,38,150.101.140.198,au,2018-08-17,2018-11-21
73,48,53,slides.com,225,23.23.209.213,us,2014-11-27,2018-11-21
73,41,47,nownews.com,5,35.194.186.102,ap,2018-05-24,2018-11-21
73,40,41,zcool.com.cn,1,113.31.88.229,cn,2018-11-19,2018-11-19
73,46,51,rebrand.ly,18,23.22.141.79,us,2018-06-11,2018-11-19
73,26,31,doubledubs.com,17,143.95.251.80,us,2017-06-28,2018-11-21
73,44,50,shure.com,6,166.78.86.75,us,2017-06-24,2018-11-21
73,42,49,wpi.edu,9,130.215.107.102,us,2017-04-25,2018-11-21
73,49,42,marketleader.com,6,104.16.172.39,us,2018-06-28,2018-11-20
73,45,51,neu.edu,9,129.10.32.100,us,2017-02-06,2018-11-21
73,46,54,seattle.gov,335,104.196.233.41,us,2017-01-22,2018-11-21
73,41,47,uclouvain.be,6,130.104.6.136,be,2017-12-10,2018-11-21
73,43,50,montana.edu,16,153.90.2.81,us,2017-02-16,2018-11-19
73,40,47,mundodeportivo.com,6,37.187.86.208,fr,2017-06-18,2018-11-21
73,45,52,gridserver.com,28,72.47.224.124,us,2017-06-29,2018-11-20
73,44,48,xing-events.com,1,34.241.136.174,ie,2018-01-16,2018-09-22
73,39,46,thedailystar.net,2,107.154.79.121,us,2018-02-13,2018-11-20
73,44,51,openwrt.org,396,148.251.78.235,de,2016-02-06,2018-11-22
73,38,47,rosbalt.ru,3,151.80.100.119,fr,2017-08-16,2018-11-17
73,43,46,kk.dk,56,151.101.33.120,us,2018-08-15,2018-10-28
73,40,48,wonderhowto.com,48,104.193.19.59,us,2017-04-23,2018-11-21
73,47,53,mariowiki.com,313,74.50.124.63,us,2016-02-09,2018-11-22
73,47,53,thomasnet.com,28,34.195.38.82,us,2015-02-05,2018-11-21
73,44,51,st.com,4,213.186.33.4,fr,2017-06-27,2018-11-21
73,43,50,artofmanliness.com,2,104.20.53.131,us,2018-05-28,2018-11-17
73,41,50,metro.us,252,131.108.41.165,ar,2017-04-04,2018-11-21
73,46,53,windowscentral.com,515,104.16.159.226,us,2015-01-18,2018-11-22
73,41,47,russia-insider.com,4,158.69.116.70,ca,2017-06-24,2018-10-28
73,41,48,filmfreeway.com,4,35.192.157.200,us,2018-06-08,2018-11-17
73,43,51,microchip.com,4,23.75.33.30,us,2017-12-12,2018-11-10
73,44,49,exposure.co,4,136.243.74.153,de,2017-11-07,2018-11-16
73,46,50,tympanus.net,17,50.28.57.232,us,2017-06-21,2018-11-21
73,44,45,eonet.ne.jp,3,59.190.154.17,jp,2017-12-15,2018-11-21
73,42,47,lesoir.be,842,81.246.2.99,be,2016-09-01,2018-11-22
73,42,47,coderwall.com,7,52.72.251.164,us,2017-01-11,2018-11-20
73,38,45,organicconsumers.org,26,107.22.229.108,us,2017-05-27,2018-11-22
73,45,51,ryerson.ca,30,141.117.126.20,ca,2017-08-07,2018-11-21
73,41,45,uni-giessen.de,36,134.176.7.82,de,2018-10-10,2018-10-29
73,37,45,chula.ac.th,24,161.200.192.243,th,2017-08-16,2018-11-22
73,35,42,swtor.com,26,23.219.88.24,us,2017-10-07,2018-11-21
73,31,38,ym.edu.tw,1,120.126.40.52,tw,2018-10-08,2018-11-16
73,46,54,laweekly.com,227,192.229.173.187,us,2015-03-01,2018-11-22
73,38,47,sports.ru,4,37.209.240.1,ru,2017-05-13,2018-11-05
73,39,48,newsru.com,611,94.18.247.79,dk,2014-01-22,2018-11-21
73,35,42,blogsky.com,120,31.3.232.171,gb,2017-05-11,2018-11-17
73,48,54,dnb.com,314,104.196.206.187,us,2017-02-07,2018-11-21
73,48,55,axios.com,6,34.203.122.174,us,2018-05-25,2018-11-20
73,41,48,thejournal.ie,336,54.171.27.136,ie,2016-02-04,2018-11-22
73,38,43,24heures.ch,124,77.75.59.125,,2014-11-27,2018-11-21
73,45,42,webspaceconfig.de,1,185.15.192.28,de,2018-11-15,2018-11-15
73,40,43,moo.jp,12,157.7.107.36,jp,2018-10-06,2018-11-21
73,39,43,sankeibiz.jp,2,23.49.188.149,us,2015-08-01,2018-09-23
73,41,48,villanova.edu,19,153.104.6.222,us,2017-06-03,2018-11-21
73,46,53,score.org,56,54.230.19.95,us,2017-11-02,2018-11-21
73,43,49,dundee.ac.uk,21,79.170.44.98,gb,2016-09-29,2018-11-21
73,38,43,mactech.com,89,45.56.94.93,us,2018-09-02,2018-11-20
73,40,47,washingtonmonthly.com,2,104.198.32.254,us,2018-07-10,2018-11-21
73,40,45,zenit.org,14,104.28.31.191,us,2018-03-09,2018-11-20
73,40,47,prx.org,930,199.119.122.228,us,2013-06-08,2018-11-21
73,43,50,tvrain.ru,9,178.248.236.23,ru,2017-07-04,2018-11-21
73,42,49,dazeddigital.com,160,94.31.29.128,gb,2013-06-12,2018-11-21
73,41,48,9news.com.au,21,23.6.165.236,us,2018-02-10,2018-11-21
73,38,45,inthesetimes.com,196,216.243.143.31,us,2013-06-28,2018-11-22
73,41,49,huffingtonpost.com.au,33,192.229.162.220,us,2017-09-15,2018-11-20
73,40,48,pravda.ru,24,185.201.54.61,ru,2018-02-19,2018-11-20
73,44,51,comicbook.com,329,54.149.215.47,us,2016-05-06,2018-11-22
73,42,49,futurelearn.com,7,72.21.91.138,us,2017-11-11,2018-11-19
73,40,46,boardingarea.com,1139,35.227.46.114,us,2017-01-06,2018-11-22
73,54,59,cocoapods.org,73,104.18.60.114,us,2016-12-09,2018-11-21
73,34,39,mu.nu,2300,173.193.14.202,us,2013-06-28,2018-11-22
73,49,51,format.com,35,151.101.32.245,us,2017-04-28,2018-11-21
73,50,56,hrc.org,7,34.212.199.155,us,2017-05-25,2018-11-19
73,24,31,majadahonda.org,1,154.58.18.77,es,2018-11-20,2018-11-20
73,42,45,aport.ru,55,88.85.72.253,nl,2018-09-09,2018-11-20
73,47,43,sitew.com,1,188.165.156.232,fr,2018-08-20,2018-11-21
73,47,52,userecho.com,22,138.201.250.173,de,2018-01-14,2018-11-20
73,45,50,togetter.com,78,13.115.5.248,jp,2017-07-08,2018-11-20
73,41,48,umt.edu,11,150.131.192.93,us,2018-02-16,2018-11-20
73,40,47,brisbanetimes.com.au,72,104.68.113.87,us,2017-08-03,2018-11-21
73,45,54,unisender.com,2,167.114.244.104,fr,2017-12-03,2018-11-21
73,50,43,fineartstudioonline.com,6,69.16.231.117,us,2018-04-18,2018-10-28
73,44,50,kck.st,11803,67.199.248.12,us,2016-04-10,2018-11-22
73,42,48,uniroma3.it,1,193.204.163.218,it,2017-04-25,2018-11-21
73,43,47,di.se,44,23.211.102.207,us,2017-05-23,2018-11-21
73,46,51,indiatoday.in,3,23.62.93.88,us,2018-05-03,2018-11-19
73,45,52,fusion.net,11,192.0.66.2,us,2016-09-28,2018-10-21
73,47,53,makerfaire.com,351,104.198.215.13,us,2016-12-18,2018-11-22
73,40,49,pravda.com.ua,113,193.178.147.155,ua,2017-04-30,2018-11-21
73,38,43,maemo.org,37,213.128.137.20,de,2015-05-13,2018-11-20
73,43,49,fcw.com,1,66.77.93.18,us,2018-11-17,2018-11-17
73,47,54,imore.com,637,104.16.166.226,us,2013-06-12,2018-11-22
73,42,48,4-traders.com,4,128.204.212.76,fr,2018-08-30,2018-11-15
73,39,41,iltalehti.fi,16,143.204.229.29,us,2015-05-12,2018-11-22
73,37,43,opennet.ru,3840,94.142.141.14,ru,2013-06-25,2018-11-22
73,40,46,brunel.ac.uk,1,134.83.120.53,gb,2018-09-21,2018-10-23
73,45,51,democracynow.org,24,174.37.213.105,us,2017-02-04,2018-11-21
73,44,50,canterbury.ac.nz,2715,132.181.106.1,nz,2018-01-18,2018-11-21
73,46,51,orange.com,64,193.33.36.130,fr,2017-03-01,2018-11-21
73,46,53,runnersworld.com,49,151.101.32.155,us,2017-02-02,2018-11-21
73,46,51,hongkiat.com,233,173.248.157.162,us,2016-04-10,2018-11-21
73,35,39,zive.cz,819,95.173.213.39,cz,2015-01-29,2018-11-22
73,44,52,nwf.org,81,104.196.105.145,us,2017-02-11,2018-11-21
73,45,52,bose.com,2,208.74.205.67,us,2017-12-09,2018-10-26
73,45,52,vogue.co.uk,6,54.239.216.100,us,2017-01-25,2018-11-19
73,35,44,manager.co.th,222728,202.43.47.155,th,2017-08-24,2018-11-22
73,49,55,thinkific.com,6,52.70.239.205,us,2018-03-12,2018-11-20
73,44,50,rtbf.be,51,151.101.33.63,us,2017-06-02,2018-11-21
73,46,51,theinfosphere.org,61,176.9.17.227,de,2015-10-10,2018-11-21
73,46,54,architecturaldigest.com,22,151.101.200.239,us,2016-12-29,2018-11-21
73,47,52,jeffbullas.com,8,192.163.211.108,us,2018-05-29,2018-11-21
73,37,43,imvu.com,25,204.225.145.58,us,2017-11-30,2018-11-21
73,41,48,avnet.com,25,23.196.98.51,us,2017-06-21,2018-11-19
73,42,50,adn.com,60,23.54.19.18,us,2015-01-17,2018-11-21
73,40,47,moviefone.com,7,54.87.182.44,us,2017-02-11,2018-11-17
73,45,51,ptc.com,1,45.60.32.165,us,2017-11-01,2018-09-23
73,42,46,diamond.jp,52,210.148.177.240,jp,2016-05-31,2018-11-22
73,38,45,catholicnewsagency.com,10,104.28.18.119,us,2017-08-13,2018-11-20
73,39,46,fiocruz.br,10,157.86.11.79,br,2017-11-05,2018-11-18
73,44,50,mibbit.com,212,97.107.138.109,us,2015-02-03,2018-11-22
73,43,48,milenio.com,27,104.86.90.244,us,2017-10-24,2018-11-21
73,38,46,pravoslavie.ru,23,89.249.18.10,ru,2017-01-02,2018-11-20
73,46,49,google.si,3,173.194.216.113,us,2018-11-09,2018-11-21
73,37,38,infonu.nl,1,87.233.237.50,nl,2018-04-01,2018-11-17
73,35,43,goupstate.com,2,255.255.255.255,,2017-04-12,2018-11-04
73,40,45,rainews.it,23,23.62.6.49,us,2015-08-02,2018-11-21
73,39,45,maricopa.edu,2,140.198.144.100,us,2017-09-22,2018-10-21
73,47,51,shoutcast.com,14,164.132.151.11,fr,2017-05-25,2018-11-20
73,35,37,chictopia.com,13,54.204.15.255,us,2017-11-29,2018-11-21
73,40,48,3dnews.ru,15353,185.70.107.42,ru,2013-06-18,2018-11-22
